x,y,Magnitude,Direction,time
960.98046875,157.79296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.935292
962.35546875,158.48046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.936223
963.73046875,159.16796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.937297
965.10546875,159.16796875,1.375,0.0,2026-07-09 17:15:34.939926
966.48046875,159.85546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.940443
967.85546875,159.85546875,1.375,0.0,2026-07-09 17:15:34.940870
969.91796875,160.54296875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.941349
971.29296875,161.23046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.942241
972.66796875,161.23046875,1.375,0.0,2026-07-09 17:15:34.943356
974.04296875,161.91796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.944308
975.41796875,162.60546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.945231
977.48046875,163.29296875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.946299
978.85546875,163.29296875,1.375,0.0,2026-07-09 17:15:34.947281
980.23046875,163.98046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.948223
982.29296875,164.66796875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.949226
983.66796875,164.66796875,1.375,0.0,2026-07-09 17:15:34.950300
985.04296875,165.35546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.951319
986.41796875,166.04296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.952278
987.79296875,166.73046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.953300
989.16796875,167.41796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.954369
991.23046875,167.41796875,2.0625,0.0,2026-07-09 17:15:34.956390
993.29296875,168.10546875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.956835
994.66796875,168.79296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.957341
996.04296875,168.79296875,1.375,0.0,2026-07-09 17:15:34.958326
997.41796875,169.48046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.959281
999.48046875,170.16796875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.960295
1000.85546875,170.85546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.961287
1002.91796875,171.54296875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.962283
1004.29296875,172.23046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.963281
1005.66796875,172.23046875,1.375,0.0,2026-07-09 17:15:34.964240
1007.04296875,172.91796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.965290
1009.10546875,173.60546875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.966241
1010.48046875,174.29296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.967262
1011.85546875,174.98046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.968283
1013.23046875,175.66796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.969209
1014.60546875,176.35546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.970297
1016.66796875,177.04296875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.973198
1018.04296875,177.04296875,1.375,0.0,2026-07-09 17:15:34.973639
1019.41796875,177.73046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.974029
1021.48046875,178.41796875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.974410
1023.54296875,179.10546875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.975305
1024.91796875,179.79296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.976290
1026.29296875,180.48046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.977225
1027.66796875,181.16796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.978297
1029.73046875,181.85546875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.979221
1031.10546875,182.54296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.980246
1032.48046875,183.23046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.981290
1034.54296875,183.23046875,2.0625,0.0,2026-07-09 17:15:34.982279
